,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
7254,2022,Aposentado/pensionista,SANTA CATARINA,7609601.0,503248942.0735797,66.1334204084524
7255,2022,Autônomo,SANTA CATARINA,7609601.0,536734354.38555986,70.53383671306285
7256,2022,Empregado de empresa privada,SANTA CATARINA,7609601.0,2426295495.4948106,318.8466117336258
7257,2022,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,10915164.79525093,1.4343938394734401
7258,2022,Empresário,SANTA CATARINA,7609601.0,1187200880.6336393,156.0135519107558
7259,2022,MEI,SANTA CATARINA,7609601.0,177700098.68649346,23.352091481076794
7260,2022,Outros,SANTA CATARINA,7609601.0,3456571849.693215,454.2382510848092
7261,2022,Servidor ou empregado público,SANTA CATARINA,7609601.0,764589403.1753904,100.47693738152505
7282,2012,Aposentado/pensionista,SERGIPE,2209558.0,52319231.43253364,23.67859609593124
7283,2012,Autônomo,SERGIPE,2209558.0,97062477.5468422,43.92845878987662
7284,2012,Empregado de empresa privada,SERGIPE,2209558.0,78978332.57990499,35.743950862527704
7285,2012,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1077162.2565607144,0.4875012362475728
7286,2012,Empresário,SERGIPE,2209558.0,99014388.41584867,44.81185305651568
7287,2012,Outros,SERGIPE,2209558.0,634231983.7346301,287.0402061111906
7288,2012,Servidor ou empregado público,SERGIPE,2209558.0,223683811.79026306,101.23464140351285
7308,2013,Aposentado/pensionista,SERGIPE,2209558.0,52864588.15427434,23.925413206747383
7309,2013,Autônomo,SERGIPE,2209558.0,113906644.93401885,51.55177865166647
7310,2013,Empregado de empresa privada,SERGIPE,2209558.0,88658381.91143811,40.12493988002945
7311,2013,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1158467.3523595545,0.5242982317547467
7312,2013,Empresário,SERGIPE,2209558.0,111936183.11213729,50.65998860954873
7313,2013,Outros,SERGIPE,2209558.0,741057477.8588166,335.387203168605
7314,2013,Servidor ou empregado público,SERGIPE,2209558.0,253321421.00426683,114.64800697889208
7334,2014,Aposentado/pensionista,SERGIPE,2209558.0,50034032.04906529,22.644362378840153
7335,2014,Autônomo,SERGIPE,2209558.0,108286861.46331418,49.00838152395826
7336,2014,Empregado de empresa privada,SERGIPE,2209558.0,85193243.9764383,38.55669051296155
7337,2014,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1873007.1833646628,0.8476840994283303
7338,2014,Empresário,SERGIPE,2209558.0,103733102.15594378,46.94744476313533
7339,2014,Outros,SERGIPE,2209558.0,753699804.2508669,341.1088571790679
7340,2014,Servidor ou empregado público,SERGIPE,2209558.0,218424226.50512198,98.85426248377367
7360,2015,Aposentado/pensionista,SERGIPE,2209558.0,43848035.17658591,19.84470884067579
7361,2015,Autônomo,SERGIPE,2209558.0,114747335.39799458,51.932257672346495
7362,2015,Empregado de empresa privada,SERGIPE,2209558.0,86269369.60353667,39.0437225922726
7363,2015,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1378798.804861202,0.6240156650611579
7364,2015,Empresário,SERGIPE,2209558.0,114219934.12491776,51.69356682418735
7365,2015,Outros,SERGIPE,2209558.0,822468109.1926678,372.2319618641682
7366,2015,Servidor ou empregado público,SERGIPE,2209558.0,211010406.0932101,95.49892154594272
7387,2016,Aposentado/pensionista,SERGIPE,2209558.0,87065048.30734478,39.40383022638228
7388,2016,Autônomo,SERGIPE,2209558.0,65020549.1126961,29.426948336588627
7389,2016,Empregado de empresa privada,SERGIPE,2209558.0,89044521.37099864,40.29969856912497
7390,2016,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,924296.8225432602,0.41831751985838805
7391,2016,Empresário,SERGIPE,2209558.0,119660720.55257384,54.15595361270166
7392,2016,MEI,SERGIPE,2209558.0,6384940.8022027435,2.8896914234443014
7393,2016,Outros,SERGIPE,2209558.0,862221615.9491864,390.22357229327605
7394,2016,Servidor ou empregado público,SERGIPE,2209558.0,251716162.81246993,113.92150050483849
7415,2017,Aposentado/pensionista,SERGIPE,2209558.0,106707410.35143471,48.29355479758156
7416,2017,Autônomo,SERGIPE,2209558.0,165152839.82620832,74.7447407247098
7417,2017,Empregado de empresa privada,SERGIPE,2209558.0,134808419.72354499,61.01148724022858
7418,2017,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,716388.0518499278,0.3242223339916525
7419,2017,Empresário,SERGIPE,2209558.0,161134812.26901868,72.9262650127395
7420,2017,MEI,SERGIPE,2209558.0,17485089.92168346,7.913388072041314
7421,2017,Outros,SERGIPE,2209558.0,455092104.5670426,205.96522226030845
7422,2017,Servidor ou empregado público,SERGIPE,2209558.0,225004180.3238716,101.83221274294299
7443,2018,Aposentado/pensionista,SERGIPE,2209558.0,112657171.90652537,50.98629314393438
7444,2018,Autônomo,SERGIPE,2209558.0,146404152.1990548,66.25947460942632
7445,2018,Empregado de empresa privada,SERGIPE,2209558.0,133592680.91471657,60.4612691383148
7446,2018,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1004350.667373293,0.4545482251985659
7447,2018,Empresário,SERGIPE,2209558.0,138187861.7148024,62.540952405323786
7448,2018,MEI,SERGIPE,2209558.0,19670605.221265607,8.902506845833242
7449,2018,Outros,SERGIPE,2209558.0,449158987.35577464,203.28001679782773
7450,2018,Servidor ou empregado público,SERGIPE,2209558.0,207908189.07815295,94.09492263980079
7471,2019,Aposentado/pensionista,SERGIPE,2209558.0,119003330.93372682,53.858432742533495
7472,2019,Autônomo,SERGIPE,2209558.0,152537003.02496257,69.03507535215756
7473,2019,Empregado de empresa privada,SERGIPE,2209558.0,156744531.97596765,70.93931545402639
7474,2019,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,939640.7211943669,0.4252618492903861
7475,2019,Empresário,SERGIPE,2209558.0,150051776.8734541,67.9103136796835
7476,2019,MEI,SERGIPE,2209558.0,24899161.956903588,11.268842889348724
7477,2019,Outros,SERGIPE,2209558.0,543685779.5234555,246.0608771181637
7478,2019,Servidor ou empregado público,SERGIPE,2209558.0,223743714.04760632,101.26175191943652
7499,2020,Aposentado/pensionista,SERGIPE,2209558.0,126985830.0912564,57.47114585417373
7500,2020,Autônomo,SERGIPE,2209558.0,154328228.74222043,69.84574686078412
7501,2020,Empregado de empresa privada,SERGIPE,2209558.0,179162360.58919418,81.08515847476924
7502,2020,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,845445.4291072225,0.38263101901250046
7503,2020,Empresário,SERGIPE,2209558.0,149322807.88645208,67.58039747607987
7504,2020,MEI,SERGIPE,2209558.0,30304963.007054877,13.715396023573437
7505,2020,Outros,SERGIPE,2209558.0,514353660.6113636,232.78577010033842
7506,2020,Servidor ou empregado público,SERGIPE,2209558.0,226971033.62536782,102.72236964377845
7527,2021,Aposentado/pensionista,SERGIPE,2209558.0,126571881.78794894,57.28380146072153
7528,2021,Autônomo,SERGIPE,2209558.0,164641357.13961327,74.51325429774339
7529,2021,Empregado de empresa privada,SERGIPE,2209558.0,192232037.88048944,87.00022261488019
7530,2021,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1035750.1036965142,0.46875895708395715
7531,2021,Empresário,SERGIPE,2209558.0,135249670.6802836,61.21118824682747
7532,2021,MEI,SERGIPE,2209558.0,26935298.41770988,12.190355907249268
7533,2021,Outros,SERGIPE,2209558.0,666796429.9001559,301.7781972232256
7534,2021,Servidor ou empregado público,SERGIPE,2209558.0,235424023.40686882,106.548017027328
7555,2022,Aposentado/pensionista,SERGIPE,2209558.0,140914710.63728765,63.77506751906383
7556,2022,Autônomo,SERGIPE,2209558.0,206277763.5838765,93.35702596803365
7557,2022,Empregado de empresa privada,SERGIPE,2209558.0,276954193.5198518,125.34370834341158
7558,2022,Empregado de entidades sem fins lucrativos,SERGIPE,2209558.0,1361771.2365405292,0.6163093417509425
7559,2022,Empresário,SERGIPE,2209558.0,176670409.79079893,79.95735336696251
7560,2022,MEI,SERGIPE,2209558.0,41769848.54937868,18.904164791953267
7561,2022,Outros,SERGIPE,2209558.0,917671683.6405468,415.3191197699028
7562,2022,Servidor ou empregado público,SERGIPE,2209558.0,304724781.96791565,137.91209914739312
7583,2012,Aposentado/pensionista,SÃO PAULO,44420459.0,1422222601.405709,32.017287381152656
7584,2012,Autônomo,SÃO PAULO,44420459.0,3657308341.759813,82.33387101560146
7585,2012,Empregado de empresa privada,SÃO PAULO,44420459.0,8831161683.846926,198.80842932863268
7586,2012,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,47639060.46733807,1.0724576364088914
7587,2012,Empresário,SÃO PAULO,44420459.0,7787941813.568068,175.3233079732037
7588,2012,MEI,SÃO PAULO,44420459.0,34672.39600676317,0.0007805501516038628
7589,2012,Outros,SÃO PAULO,44420459.0,22425894869.81695,504.8550909799683
7590,2012,Servidor ou empregado público,SÃO PAULO,44420459.0,3143310920.457376,70.76268438507977
7612,2013,Aposentado/pensionista,SÃO PAULO,44420459.0,1383528694.0380359,31.146204365831426
7613,2013,Autônomo,SÃO PAULO,44420459.0,3486663789.020011,78.49229538623207
7614,2013,Empregado de empresa privada,SÃO PAULO,44420459.0,9288704725.963465,209.10870655261496
7615,2013,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,49980397.12561916,1.1251661565590567
7616,2013,Empresário,SÃO PAULO,44420459.0,7751517806.739533,174.5033252974611
7617,2013,MEI,SÃO PAULO,44420459.0,37268.90601447345,0.0008390031722651368
7618,2013,Outros,SÃO PAULO,44420459.0,22111084718.87411,497.768037896099
7619,2013,Servidor ou empregado público,SÃO PAULO,44420459.0,3379475723.1133766,76.07926165538669
7641,2014,Aposentado/pensionista,SÃO PAULO,44420459.0,1274110862.7197182,28.68297382338436
7642,2014,Autônomo,SÃO PAULO,44420459.0,3261077806.4653006,73.41387009227664
7643,2014,Empregado de empresa privada,SÃO PAULO,44420459.0,8612181881.768768,193.87872335512716
7644,2014,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,49419415.87541025,1.112537262962777
7645,2014,Empresário,SÃO PAULO,44420459.0,7091569540.307175,159.64647146728436
7646,2014,MEI,SÃO PAULO,44420459.0,52707.53503639209,0.0011865598920621709
7647,2014,Outros,SÃO PAULO,44420459.0,21195851386.2265,477.1641685698588
7648,2014,Servidor ou empregado público,SÃO PAULO,44420459.0,3157921077.1488724,71.09159041217634
7670,2015,Aposentado/pensionista,SÃO PAULO,44420459.0,1269291183.5946205,28.574472487882677
7671,2015,Autônomo,SÃO PAULO,44420459.0,3458042142.386595,77.84796060721918
7672,2015,Empregado de empresa privada,SÃO PAULO,44420459.0,8194400413.422789,184.4735646118107
7673,2015,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,44271335.85525484,0.9966429175181382
7674,2015,Empresário,SÃO PAULO,44420459.0,8360296597.745936,188.20824426298557
7675,2015,MEI,SÃO PAULO,44420459.0,22099.38258319252,0.0004975045976718188
7676,2015,Outros,SÃO PAULO,44420459.0,21852208751.748943,491.94018350303276
7677,2015,Servidor ou empregado público,SÃO PAULO,44420459.0,3091081039.281684,69.58687750798983
7699,2016,Aposentado/pensionista,SÃO PAULO,44420459.0,1779248083.0721362,40.054698288285046
7700,2016,Autônomo,SÃO PAULO,44420459.0,2154084135.847411,48.493063429340324
7701,2016,Empregado de empresa privada,SÃO PAULO,44420459.0,7221693606.944871,162.57584386835964
7702,2016,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,29408802.944839794,0.6620553593298033
7703,2016,Empresário,SÃO PAULO,44420459.0,7376984218.197416,166.07176927634666
7704,2016,MEI,SÃO PAULO,44420459.0,257219553.86621127,5.790564970663884
7705,2016,Outros,SÃO PAULO,44420459.0,24270877653.70342,546.3896186598031
7706,2016,Servidor ou empregado público,SÃO PAULO,44420459.0,2799317666.987941,63.01865694336794
7728,2017,Aposentado/pensionista,SÃO PAULO,44420459.0,2657374359.1510572,59.823208021129574
7729,2017,Autônomo,SÃO PAULO,44420459.0,3255706948.7059,73.29296054113038
7730,2017,Empregado de empresa privada,SÃO PAULO,44420459.0,9394709934.559082,211.4951116232068
7731,2017,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,52095363.6780426,1.172778599114489
7732,2017,Empresário,SÃO PAULO,44420459.0,8862213342.946833,199.5074689108195
7733,2017,MEI,SÃO PAULO,44420459.0,429364103.5642087,9.66590875533746
7734,2017,Outros,SÃO PAULO,44420459.0,11945589664.886248,268.9208966725501
7735,2017,Servidor ou empregado público,SÃO PAULO,44420459.0,3271079170.8312488,73.63902229896473
7757,2018,Aposentado/pensionista,SÃO PAULO,44420459.0,2985317298.253245,67.20590839129432
7758,2018,Autônomo,SÃO PAULO,44420459.0,2963910052.080304,66.7239852717484
7759,2018,Empregado de empresa privada,SÃO PAULO,44420459.0,9384949642.949451,211.27538648237407
7760,2018,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,50797500.93540047,1.1435609194268
7761,2018,Empresário,SÃO PAULO,44420459.0,7948012523.706399,178.9268436804401
7762,2018,MEI,SÃO PAULO,44420459.0,612859859.011141,13.796792577292841
7763,2018,Outros,SÃO PAULO,44420459.0,11977595739.877113,269.64142220766144
7764,2018,Servidor ou empregado público,SÃO PAULO,44420459.0,2987184283.600649,67.24793824396657
7786,2019,Aposentado/pensionista,SÃO PAULO,44420459.0,3265278997.497346,73.50844793155663
7787,2019,Autônomo,SÃO PAULO,44420459.0,3234592128.026353,72.81762054791808
7788,2019,Empregado de empresa privada,SÃO PAULO,44420459.0,11379723051.170984,256.18202304417844
7789,2019,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,59106063.6576524,1.3306045229665997
7790,2019,Empresário,SÃO PAULO,44420459.0,8508957450.593338,191.55491956067672
7791,2019,MEI,SÃO PAULO,44420459.0,764022944.9126275,17.199798518800254
7792,2019,Outros,SÃO PAULO,44420459.0,14352484884.674385,323.1052809399017
7793,2019,Servidor ou empregado público,SÃO PAULO,44420459.0,3149916003.919439,70.9113790093758
7815,2020,Aposentado/pensionista,SÃO PAULO,44420459.0,3285265351.636464,73.95838371765731
7816,2020,Autônomo,SÃO PAULO,44420459.0,3382460490.957504,76.14645519438473
7817,2020,Empregado de empresa privada,SÃO PAULO,44420459.0,12395111116.143606,279.04059064638676
7818,2020,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,51806493.441661805,1.1662755092571602
7819,2020,Empresário,SÃO PAULO,44420459.0,9147578130.683079,205.93164358529205
7820,2020,MEI,SÃO PAULO,44420459.0,973650050.2143029,21.91895518716506
7821,2020,Outros,SÃO PAULO,44420459.0,14302653853.720833,321.98347733689184
7822,2020,Servidor ou empregado público,SÃO PAULO,44420459.0,3182411986.5957136,71.64293341938934
7844,2021,Aposentado/pensionista,SÃO PAULO,44420459.0,3588277234.18438,80.779832423262
7845,2021,Autônomo,SÃO PAULO,44420459.0,3248000670.0615535,73.11947564660585
7846,2021,Empregado de empresa privada,SÃO PAULO,44420459.0,13652181588.966097,307.3399486701859
7847,2021,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,55391865.51233807,1.2469899402061124
7848,2021,Empresário,SÃO PAULO,44420459.0,8363568113.261699,188.28189310834674
7849,2021,MEI,SÃO PAULO,44420459.0,1009260423.343971,22.720621219694532
7850,2021,Outros,SÃO PAULO,44420459.0,16948774547.886507,381.5533411729606
7851,2021,Servidor ou empregado público,SÃO PAULO,44420459.0,3690298327.6296353,83.07654649920738
7873,2022,Aposentado/pensionista,SÃO PAULO,44420459.0,3863155635.2278557,86.96793599606559
7874,2022,Autônomo,SÃO PAULO,44420459.0,3933208906.729934,88.54498569521613
7875,2022,Empregado de empresa privada,SÃO PAULO,44420459.0,18814674097.70042,423.558750207881
7876,2022,Empregado de entidades sem fins lucrativos,SÃO PAULO,44420459.0,77663801.57304172,1.748379087506541
7877,2022,Empresário,SÃO PAULO,44420459.0,9950712172.930304,224.0119169621886
7878,2022,MEI,SÃO PAULO,44420459.0,1476849203.96428,33.24704960757564
7879,2022,Outros,SÃO PAULO,44420459.0,22432676666.372936,505.00776379579816
7880,2022,Servidor ou empregado público,SÃO PAULO,44420459.0,4674637007.445437,105.23612571057488
7902,2012,Aposentado/pensionista,TOCANTINS,1511459.0,10676859.457692208,7.063942493770726
7903,2012,Autônomo,TOCANTINS,1511459.0,142332323.84368497,94.16882882280298
7904,2012,Empregado de empresa privada,TOCANTINS,1511459.0,42145066.585804336,27.883698192147016
7905,2012,Empregado de entidades sem fins lucrativos,TOCANTINS,1511459.0,920766.7240725321,0.6091906721072369
7906,2012,Empresário,TOCANTINS,1511459.0,173523911.1431177,114.80556941545731
7907,2012,Outros,TOCANTINS,1511459.0,452380294.1974058,299.30040722070913
7908,2012,Servidor ou empregado público,TOCANTINS,1511459.0,207881228.63257548,137.53679632234514
7928,2013,Aposentado/pensionista,TOCANTINS,1511459.0,13835078.015537133,9.153459019091576
7929,2013,Autônomo,TOCANTINS,1511459.0,169994404.3322777,112.47040398203173
7930,2013,Empregado de empresa privada,TOCANTINS,1511459.0,42329933.84991672,28.006008664420747
7931,2013,Empregado de entidades sem fins lucrativos,TOCANTINS,1511459.0,2131401.4711467996,1.4101616194331434
7932,2013,Empresário,TOCANTINS,1511459.0,160780174.92414358,106.37415564970243
7933,2013,Outros,TOCANTINS,1511459.0,528232453.803211,349.48513575506246
7934,2013,Servidor ou empregado público,TOCANTINS,1511459.0,246614291.74558556,163.16307074527697
7954,2014,Aposentado/pensionista,TOCANTINS,1511459.0,10938982.254256628,7.23736618344039
7955,2014,Autônomo,TOCANTINS,1511459.0,175884885.83017495,116.36761951873982
7956,2014,Empregado de empresa privada,TOCANTINS,1511459.0,45709637.53708049,30.242062495297912
7957,2014,Empregado de entidades sem fins lucrativos,TOCANTINS,1511459.0,1552402.0386309656,1.0270884216051945
7958,2014,Empresário,TOCANTINS,1511459.0,173332986.5061398,114.67925131025044
7959,2014,Outros,TOCANTINS,1511459.0,564628731.4374145,373.5653639545727
7960,2014,Servidor ou empregado público,TOCANTINS,1511459.0,208631681.84133384,138.03330546269123
7980,2015,Aposentado/pensionista,TOCANTINS,1511459.0,10937227.798056656,7.236205413482375
7981,2015,Autônomo,TOCANTINS,1511459.0,180406879.59631315,119.35942661779985
7982,2015,Empregado de empresa privada,TOCANTINS,1511459.0,48413165.350864515,32.030749991144
7983,2015,Empregado de entidades sem fins lucrativos,TOCANTINS,1511459.0,549855.2598565468,0.36379105212681706
7984,2015,Empresário,TOCANTINS,1511459.0,189313203.04932117,125.25196055554346
7985,2015,Outros,TOCANTINS,1511459.0,582218702.8157507,385.2031069422
7986,2015,Servidor ou empregado público,TOCANTINS,1511459.0,204433265.42191678,135.25558114505043
8006,2016,Aposentado/pensionista,TOCANTINS,1511459.0,33732473.84568105,22.317822610921667
8007,2016,Autônomo,TOCANTINS,1511459.0,174557971.03065363,115.48971624811101
