ID,data_publicacao,diretoria,numero_revista,codigo,titulo,numero,data_deposito,data_prioridade,cod_prioridade,classif_internacion,classif_nacion,titulo_inid,titular_nome,titular_uf,titular_pais,inventor_nome,titular_1,titular_parceiros1,titular_parceiros2,titular_abv,titular_uf1,titular_uf2,classif_nac1,classif_nac2,classif_nac3,classif_internac1,classif_internac2,classif_internac3,inventor_1,inventor_outros
ID18090,19/07/2022,Patente,2689,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000550-5,13/01/2021,,,A61H 3/00; G09B 1/36,A61H 3/008; A61H 2003/002; A61H 2003/007; G09B 1/36,PROTÓTIPO DE EQUIPAMENTO PARA AUXÍLIO DE MOBILIDADE PARA MARCHA DESTINADO À CRIANÇAS COM ATRASO NO DESENVOLVIMENTO NEUROPSICOMOTOR,UNIVERSIDADE DO ESTADO DO PARA; UNIVERSIDADE FEDERAL DO PARÁ,PA; PA,BR; BR,LUCIENY DA SILVA PONTES; JORGE LOPES RODRIGUES RODRIGUES JÚNIOR; DAYSE DANIELLE DE OLIVEIRA SILVA; LUCIANE LOBATO SOBRAL; GEORGE ALBERTO DA SILVA DIAS; ÉRICA FEIO CARNEIRO NUNES; SOANNE CHYARA SOARES LIR; RENATA AMANAJÁS DE MELO; BRUNO GIOVANNI AFONSO DA SILVA; GIVAGO DA SILVA SOUZA; BIANCA CALLEGARI; ANSELMO ATHAYDE COSTA E SILVA; LARISSA SALGADO DE OLIVEIRA ROCHA,UNIVERSIDADE DO ESTADO DO PARA,UNIVERSIDADE FEDERAL DO PARÁ,,,PA,PA,A61H 3/008,A61H 2003/002,A61H 2003/007; G09B 1/36,A61H 3/00,G09B 1/36,,LUCIENY DA SILVA PONTES,JORGE LOPES RODRIGUES RODRIGUES JÚNIOR; DAYSE DANIELLE DE OLIVEIRA SILVA; LUCIANE LOBATO SOBRAL; GEORGE ALBERTO DA SILVA DIAS; ÉRICA FEIO CARNEIRO NUNES; SOANNE CHYARA SOARES LIR; RENATA AMANAJÁS DE MELO; BRUNO GIOVANNI AFONSO DA SILVA; GIVAGO DA SILVA SOUZA; BIANCA CALLEGARI; ANSELMO ATHAYDE COSTA E SILVA; LARISSA SALGADO DE OLIVEIRA ROCHA
ID18091,19/07/2022,Patente,2689,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000552-1,13/01/2021,,,G01J 3/02,G01J 3/0205; G01J 3/0202; G01J 3/0291,PROCESSO PARA CONSTRUÇÃO DE ESPECTRÔMETROS DISPERSIVOS,UNIVERSIDADE FEDERAL DE VIÇOSA,MG,BR,REINALDO FRANCISCO TEÓFILO; MÁRCIO HENRIQUE PEREIRA BARBOSA; ÍTALO PELIÇÃO CALIARI,UNIVERSIDADE FEDERAL DE VIÇOSA,,,UFV,MG,,G01J 3/0205,G01J 3/0202,G01J 3/0291,G01J 3/02,,,REINALDO FRANCISCO TEÓFILO,MÁRCIO HENRIQUE PEREIRA BARBOSA; ÍTALO PELIÇÃO CALIARI
ID18098,19/07/2022,Patente,2689,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000600-5,13/01/2021,,,A61K 38/08; C07K 7/64; C07K 1/113; A61P 29/00,,COMPOSIÇÃO FARMACÊUTICA CONTENDO UM PEPTÍDEO DERIVADO DA TOXINA Pha1ß E USOS,UNIVERSIDADE FEDERAL DE MINAS GERAIS; SANTA CASA DE MISERICÓRDIA DE BELO HORIZONTE,MG; MG,BR; BR,MARIANA TORQUATO QUEZADO DE MAGALHÃES; BRUNO DE PAULA OLIVEIRA SANTOS; CÉLIO JOSÉ DE CASTRO JUNIOR; DUANA CARVALHO DOS SANTOS ASTONI; JULIANA FIGUEIRA DA SILVA; LUANA CAROLINE DE ASSIS FERREIRA; MARCUS VINICIUS GOMEZ; NIKYALLAN SOARES RODRIGUES,UNIVERSIDADE FEDERAL DE MINAS GERAIS,SANTA CASA DE MISERICÓRDIA DE BELO HORIZONTE,,UFMG,MG,MG,,,,A61K 38/08,C07K 7/64,C07K 1/113; A61P 29/00,MARIANA TORQUATO QUEZADO DE MAGALHÃES,BRUNO DE PAULA OLIVEIRA SANTOS; CÉLIO JOSÉ DE CASTRO JUNIOR; DUANA CARVALHO DOS SANTOS ASTONI; JULIANA FIGUEIRA DA SILVA; LUANA CAROLINE DE ASSIS FERREIRA; MARCUS VINICIUS GOMEZ; NIKYALLAN SOARES RODRIGUES
ID18117,26/07/2022,Patente,2690,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000668-4,14/01/2021,,,A01K 61/10; A01K 61/59,A01K 61/10; A01K 61/59,"MÉTODOS DE MODELAGENS PARA ESTIMATIVAS, PROGNÓSTICOS E  ANÁLISES DE CRESCIMENTO DE PEIXES E CRUSTÁCEOS EM AQUICULTURA",UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO; UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE; PE,BR; BR,CAIO RODRIGO DIAS DE ASSIS; JULIANA FERREIRA DOS SANTOS; BRUNO OLIVEIRA DE VERAS; VAGNE DE MELO OLIVEIRA; RANILSON DE SOUZA BEZERRA,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,,UFRPE,PE,PE,A01K 61/10,A01K 61/59,,A01K 61/10,A01K 61/59,,CAIO RODRIGO DIAS DE ASSIS,JULIANA FERREIRA DOS SANTOS; BRUNO OLIVEIRA DE VERAS; VAGNE DE MELO OLIVEIRA; RANILSON DE SOUZA BEZERRA
ID18137,26/07/2022,Patente,2690,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000839-3,16/01/2021,,,C04B 35/01; H01P 7/10; H01Q 11/12,C04B 35/01; H01P 7/10; H01Q 11/12,DESENVOLVIMENTO DE UMA CERÂMICA RESSOADORA DIELÉTRICA À BASE DE SILICATO DE CÁLCIO E ZIRCÔNIO COM ADIÇÃO VARIÁVEL DE ÓXIDO DE BÁRIO (BAxCA3-xZRSi2O9) PARA USO EM DISPOSITIVOS QUE OPERAM EM MICRO-ONDAS E PRODUTO RELACIONADO,UNIVERSIDADE FEDERAL DO CEARÁ,CE,BR,PIERRE BASÍLIO ALMEIDA FECHINE; ANTONIO SÉRGIO BEZERRA SOMBRA; ANDERSON VALÉRIO CHAVES; MICHEL LOPES FRANCO; MARCELO ANTONIO SANTOS DA SILVA,UNIVERSIDADE FEDERAL DO CEARÁ,,,UFC,CE,,C04B 35/01,H01P 7/10,H01Q 11/12,C04B 35/01,H01P 7/10,H01Q 11/12,PIERRE BASÍLIO ALMEIDA FECHINE,ANTONIO SÉRGIO BEZERRA SOMBRA; ANDERSON VALÉRIO CHAVES; MICHEL LOPES FRANCO; MARCELO ANTONIO SANTOS DA SILVA
ID18140,26/07/2022,Patente,2690,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 000894-6,18/01/2021,,,C12N 15/57; C12N 1/15; A61K 36/062; A61P 35/02,,"L-ASPARAGINASE MODIFICADA DERIVADA DE PENICILLIUM SIZOVAE, SEQUÊNCIA DE NUCLEOTÍDEOS, MÉTODO DE OBTENÇÃO, EXPRESSÃO EM KOMAGATAELLA PHAFFII, MICROORGANISMO TRANSGÊNICO, COMPOSIÇÕES FARMACÊUTICAS, E USO PARA O TRATAMENTO DE NEOPLASIAS LEUCÊMICAS",FUNDAÇÃO UNIVERSIDADE DE BRASILIA,DF,BR,PÉROLA DE OLIVEIRA MAGALHÃES DIAS BATISTA; MARCELA MEDEIROS DE FREITAS,FUNDAÇÃO UNIVERSIDADE DE BRASILIA,,,UNB,DF,,,,,C12N 15/57,C12N 1/15,A61K 36/062; A61P 35/02,PÉROLA DE OLIVEIRA MAGALHÃES DIAS BATISTA,MARCELA MEDEIROS DE FREITAS
ID18142,26/07/2022,Patente,2690,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001005-3,19/01/2021,,,B24B 53/00,,PROCESSO DE RETIFICAÇÃO DE AÇO DE ELEVADA RESISTÊNCIA AO DESGASTE,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO-UFTM,MG; MG,BR; BR,ROSEMAR BATISTA DA SILVA; RAPHAEL LIMA DE PAIVA; RODRIGO DE SOUZA RUZZI; ROGERIO VALENTIM GELAMO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO-UFTM,,UFU,MG,MG,,,,B24B 53/00,,,ROSEMAR BATISTA DA SILVA,RAPHAEL LIMA DE PAIVA; RODRIGO DE SOUZA RUZZI; ROGERIO VALENTIM GELAMO
ID18202,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2019 014400-9,11/07/2019,,,B23K 35/30; B23K 35/22,B23K 35/306; B23K 35/3053; B23K 35/30; B23K 35/22,TÉCNICA DE SOLDAGEM DE FERRO FUNDIDO BRANCO,UNIVERSIDADE FEDERAL DO PARÁ,PA,BR,RAPHAEL GUIMARÃES FAVACHO; MARCUS VINICIUS SIQUEIRA CAMPUS JUNIOR; PAULO D'ANGELO COSTA ASSUNÇÃO; CRISTHIAN RICARDO LOAYZA LOAYZA; EDUARDO DE MAGALHÃES BRAGA,UNIVERSIDADE FEDERAL DO PARÁ,,,UFPA,PA,,B23K 35/306,B23K 35/3053,B23K 35/30; B23K 35/22,B23K 35/30,B23K 35/22,,RAPHAEL GUIMARÃES FAVACHO,MARCUS VINICIUS SIQUEIRA CAMPUS JUNIOR; PAULO D'ANGELO COSTA ASSUNÇÃO; CRISTHIAN RICARDO LOAYZA LOAYZA; EDUARDO DE MAGALHÃES BRAGA
ID18205,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001007-0,19/01/2021,,,A61K 8/9789; A61K 8/37; A61K 8/81; A61K 8/06; A61Q 19/08,A61K 8/9789; A61K 8/37; A61K 8/81; A61K 8/06; A61Q 19/08,COMPOSIÇÕES COSMÉTICAS CONTENDO EXTRATO DE KALANCHOE LACINIATA E SEU USO COMO ANTIOXIDANTE EM PRODUTOS PARA PREVENÇÃO DO ENVELHECIMENTO CUTÂNEO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,RN,BR,MÁRCIO FERRARI; SILVANA MARIA ZUCOLOTTO LANGASSNER; SAMARA VITÓRIA FERREIRA DE ARAÚJO; ANDERSON WILBUR LOPES ANDRADE; STELLA MARIA ANDRADE GOMES BARRETO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,,,UFRN,RN,,A61K 8/9789,A61K 8/37,A61K 8/81; A61K 8/06; A61Q 19/08,A61K 8/9789,A61K 8/37,A61K 8/81; A61K 8/06; A61Q 19/08,MÁRCIO FERRARI,SILVANA MARIA ZUCOLOTTO LANGASSNER; SAMARA VITÓRIA FERREIRA DE ARAÚJO; ANDERSON WILBUR LOPES ANDRADE; STELLA MARIA ANDRADE GOMES BARRETO
ID18207,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001032-0,19/01/2021,,,C07D 219/00; A61K 31/473; A61P 25/28,C07D 219/00; A61K 31/473; A61P 25/28,"MOLÉCULAS HÍBRIDAS CONTENDO NÚCLEOS TACRINA E ESQUÁRICO, COMPOSIÇÃO FARMACÊUTICA, PROCESSO DE SÍNTESE E SEUS USOS",UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL; : UNIVERSIDADE FEDERAL DE SANTA MARIA - UFSM; LABORATÓRIO NACIONAL DE COMPUTAÇÃO CIENTÍFICA - LNCC,RS; RS; RJ,BR; BR; BR,MARCO ANTONIO CESCHI; RENAN MICHAEL PILOTTI; JOÃO PAULO BIZARRO LOPES; JOÃO BATISTA TEIXEIRA DA ROCHA; BLESSING ARIYO AFOLABI; LAURENT EMMANUEL DARDENNE; ISABELLA ALVIM GUEDES; HENRIQUE DAPONT,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,: UNIVERSIDADE FEDERAL DE SANTA MARIA - UFSM,LABORATÓRIO NACIONAL DE COMPUTAÇÃO CIENTÍFICA - LNCC,UFRGS,RS,RS; RJ,C07D 219/00,A61K 31/473,A61P 25/28,C07D 219/00,A61K 31/473,A61P 25/28,MARCO ANTONIO CESCHI,RENAN MICHAEL PILOTTI; JOÃO PAULO BIZARRO LOPES; JOÃO BATISTA TEIXEIRA DA ROCHA; BLESSING ARIYO AFOLABI; LAURENT EMMANUEL DARDENNE; ISABELLA ALVIM GUEDES; HENRIQUE DAPONT
ID18209,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001047-9,19/01/2021,,,A61K 35/644; A61P 17/18; B01D 11/00; B01D 3/40; B01D 3/38,,"PROCESSO, COMPOSIÇÃO E USO DO EXTRATO DA BORRA DA PRÓPOLIS VERMELHA DE ALAGOAS",FUNDAÇÃO EDUCACIONAL JAYME DE ALTAVILA - FEJAL; UNIVERSIDADE FEDERAL DE ALAGOAS - UFAL; MARIO CALHEIROS DE LIMA,AL; AL; AL,BR; BR; BR,LARISSA TINÔ DE CARVALHO SILVA; DANLYNE EDUARDA ULISSES DE QUEIROGA; PAULINNE BRAGA REZENDE SARMENTO; LAÍS MORGANNA MARQUES DE OLIVEIRA; ARTHUR LUY TAVARES FERREIRA BORGES; EMANOEL GUILHERMINO DA SILVA JUNIOR; TICIANO GOMES DO NASCIMENTO; CARLOS ARTHUR CARDOSO ALMEIDA; DIEGO FIGUEIREDO NÓBREGA; YÁSKARA VERUSKA RIBEIRO BARROS; MÁRCIO AJUDARTE LOPES; ALESKA DIAS VANDERLEI; ALDENIR FEITOSA DOS SANTOS; IZABEL CRISTINA GOMES DE MENDONÇA; ISABEL CRISTINA CELERINO DE MORAES PORTO; SONIA MARIA SOARES FERREIRA; PEDRO LEMOS DE MENEZES; JOÃO CARLOS DE MELO ARAÚJO; KRISTIANA CERQUEIRA MOUSINHO; MAGNA SUZANA ALEXANDRE MOREIRA; NADIM MOHAMMED ISLAM; DIEGO GOMES DOS ANJOS; MARIANA CRISTINE SANTOS DE LIMA; CAMILA MARIA BEDER GIRISH PANJWANI; JOÃO GERALDO DE OLIVEIRA LIMA,FUNDAÇÃO EDUCACIONAL JAYME DE ALTAVILA - FEJAL,UNIVERSIDADE FEDERAL DE ALAGOAS - UFAL,MARIO CALHEIROS DE LIMA,,AL,AL; AL,,,,A61K 35/644,A61P 17/18,B01D 11/00; B01D 3/40; B01D 3/38,LARISSA TINÔ DE CARVALHO SILVA,DANLYNE EDUARDA ULISSES DE QUEIROGA; PAULINNE BRAGA REZENDE SARMENTO; LAÍS MORGANNA MARQUES DE OLIVEIRA; ARTHUR LUY TAVARES FERREIRA BORGES; EMANOEL GUILHERMINO DA SILVA JUNIOR; TICIANO GOMES DO NASCIMENTO; CARLOS ARTHUR CARDOSO ALMEIDA; DIEGO FIGUEIREDO NÓBREGA; YÁSKARA VERUSKA RIBEIRO BARROS; MÁRCIO AJUDARTE LOPES; ALESKA DIAS VANDERLEI; ALDENIR FEITOSA DOS SANTOS; IZABEL CRISTINA GOMES DE MENDONÇA; ISABEL CRISTINA CELERINO DE MORAES PORTO; SONIA MARIA SOARES FERREIRA; PEDRO LEMOS DE MENEZES; JOÃO CARLOS DE MELO ARAÚJO; KRISTIANA CERQUEIRA MOUSINHO; MAGNA SUZANA ALEXANDRE MOREIRA; NADIM MOHAMMED ISLAM; DIEGO GOMES DOS ANJOS; MARIANA CRISTINE SANTOS DE LIMA; CAMILA MARIA BEDER GIRISH PANJWANI; JOÃO GERALDO DE OLIVEIRA LIMA
ID18223,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001189-0,22/01/2021,,,A21D 2/26,A21D 2/266,USO DE FEIJÃO PRETO NA ELABORAÇÃO DE E SOBREMESA DE CHOCOLATE VEGETARIANA,UNIVERSIDADE FEDERAL DE GOIÁS,GO,BR,JULIANA BARBOSA BARTHOLOMEI; MELLISSA YUMI FERREIRA KAWAMOTO; RODRIGO BARBOSA MONTEIRO CAVALCANTE,UNIVERSIDADE FEDERAL DE GOIÁS,,,UFG,GO,,A21D 2/266,,,A21D 2/26,,,JULIANA BARBOSA BARTHOLOMEI,MELLISSA YUMI FERREIRA KAWAMOTO; RODRIGO BARBOSA MONTEIRO CAVALCANTE
ID18290,02/08/2022,Patente,2691,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2020 023413-2,17/11/2020,,,C30B 7/12,C30B 7/12,CÂMARA DE TEXTURIZAÇÃO SUPERFICIAL,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,RS,BR,HENARA LILLIAN COSTA MURRAY; EDITH ARYEL DE MESQUITA MOURA; CRISTIANO AZEVEDO CELENTE,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,,,FURG,RS,,C30B 7/12,,,C30B 7/12,,,HENARA LILLIAN COSTA MURRAY,EDITH ARYEL DE MESQUITA MOURA; CRISTIANO AZEVEDO CELENTE
ID18321,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001329-0,25/01/2021,,,B01J 20/30; B01J 20/22; C02F 1/28; C02F 101/30; C02F 103/30,B01J 20/30; B01J 20/22; B01J 2220/485; C02F 1/286; C02F 2101/308; C02F 2103/30,PROCESSO DE OBTENÇÃO DE BIOSSORVENTE DE SEMENTE RESIDUAL DE AÇAÍ E PRODUTO OBTIDO,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA; UNIVERSIDADE FEDERAL DO PARANÁ,PR; PR,BR; BR,CHARLES WINDSON ISIDORO HAMINIUK; RAQUEL ROSSETTO; GISELLE MARIA MACIEL; ISABELA DE ANDRADE ARRUDA FERNANDES; TATIANI ANDRESSA MODKOVSKI; MATHEUS ARAÚJO SEMIÃO,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,UNIVERSIDADE FEDERAL DO PARANÁ,,UTFPR,PR,PR,B01J 20/30,B01J 20/22,B01J 2220/485; C02F 1/286; C02F 2101/308; C02F 2103/30,B01J 20/30,B01J 20/22,C02F 1/28; C02F 101/30; C02F 103/30,CHARLES WINDSON ISIDORO HAMINIUK,RAQUEL ROSSETTO; GISELLE MARIA MACIEL; ISABELA DE ANDRADE ARRUDA FERNANDES; TATIANI ANDRESSA MODKOVSKI; MATHEUS ARAÚJO SEMIÃO
ID18323,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001360-5,25/01/2021,,,A01M 5/02,A01M 5/02,ARMADILHA PARA CAPTURA DE INSETOS COM SISTEMA DE MONITORAMENTO REMOTO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - UFERSA,RN,BR,ANA CARLA DIÓGENES SUASSUNA BEZERRA; ISMAEL VINICÍUS DE OLIVEIRA; FRANCISCO SILVESTRE BRILHANTE BEZERRA; JOÃO MATHEUS CAÉ DA ROCHA; FRANCISCO EMANOEL ALVES DE ARAÚJO,UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - UFERSA,,,UFERSA,RN,,A01M 5/02,,,A01M 5/02,,,ANA CARLA DIÓGENES SUASSUNA BEZERRA,ISMAEL VINICÍUS DE OLIVEIRA; FRANCISCO SILVESTRE BRILHANTE BEZERRA; JOÃO MATHEUS CAÉ DA ROCHA; FRANCISCO EMANOEL ALVES DE ARAÚJO
ID18325,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001386-9,25/01/2021,,,A23K 10/12,A23K 10/12,ENRIQUECIMENTO NUTRICIONAL DO EIXO CENTRAL DE JACA (ARTOCARPUS HETEROPHYLLUS LAM.) POR FERMENTAÇÃO SEMISSÓLIDA DESTINADO À ALIMENTAÇÃO ANIMAL,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,PB,BR,ANA PAULA MOISÉS DE SOUSA; ANA REGINA NASCIMENTO CAMPOS; ANTONIO DANIEL BURITI DE MACEDO; JOSIVANDA PALMEIRA GOMES; RENATO ALEXANDRE COSTA DE SANTANA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,,,UFCG,PB,,A23K 10/12,,,A23K 10/12,,,ANA PAULA MOISÉS DE SOUSA,ANA REGINA NASCIMENTO CAMPOS; ANTONIO DANIEL BURITI DE MACEDO; JOSIVANDA PALMEIRA GOMES; RENATO ALEXANDRE COSTA DE SANTANA
ID18330,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001446-6,26/01/2021,,,H02S 50/15; H02S 50/10; G01R 31/26; F21S 8/00; G01J 1/08,H02S 50/15; H02S 50/10; G01R 31/2601; F21S 8/006; G01J 1/08,DISPOSITIVO E MÉTODO DE ANÁLISE DE DADOS QUANTITATIVOS DE CÉLULAS FOTOVOLTAICAS FLEXÍVEIS,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",RN,BR,JOÃO TEIXEIRA DE CARVALHO NETO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",,,IFRN,RN,,H02S 50/15,H02S 50/10,G01R 31/2601; F21S 8/006; G01J 1/08,H02S 50/15,H02S 50/10,G01R 31/26; F21S 8/00; G01J 1/08,JOÃO TEIXEIRA DE CARVALHO NETO,
ID18332,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001478-4,26/01/2021,,,A61K 36/22; A61K 8/9789; A61K 129/00; A61K 131/00; A61P 31/14; A61P 39/06; A61Q 17/04,,EXTRATOS DE SCHINUS TEREBINTHIFOLIUS RADDI: ATIVIDADE FOTOPROTETORA E PROTEÇÃO DA PLACENTA À INFECÇÃO POR VÍRUS ZIKA,UNIVERSIDADE FEDERAL DE ALAGOAS,AL,BR,MARÍLIA OLIVEIRA FONSECA GOULART; MÔNIKA BEZERRA DOS SANTOS OLIVEIRA; TAUANE DOS SANTOS ROCHA; ALEXANDRE URBAN BORBELY; JAQUELINE CORREIA SANTOS; MONIQUE ALMEIDA VILA NOVA; KEYLA S. N.  PIRES; ELOISA L. L. TANABÉ; KAREN STEPONAVICIUS CRUZ BORBELY; IARA BARROS VALENTIM,UNIVERSIDADE FEDERAL DE ALAGOAS,,,UFAL,AL,,,,,A61K 36/22,A61K 8/9789,A61K 129/00; A61K 131/00; A61P 31/14; A61P 39/06; A61Q 17/04,MARÍLIA OLIVEIRA FONSECA GOULART,MÔNIKA BEZERRA DOS SANTOS OLIVEIRA; TAUANE DOS SANTOS ROCHA; ALEXANDRE URBAN BORBELY; JAQUELINE CORREIA SANTOS; MONIQUE ALMEIDA VILA NOVA; KEYLA S. N.  PIRES; ELOISA L. L. TANABÉ; KAREN STEPONAVICIUS CRUZ BORBELY; IARA BARROS VALENTIM
ID18339,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001570-5,27/01/2021,,,A23G 9/04,A23G 9/04,"PROCESSO DE OBTENÇÃO DE GELADOS COMESTÍVEIS TRADICIONAL, GELADOS COMESTÍVEIS PREMIUM E/OU GELADOS COMESTÍVEIS SUPERPREMIUM A BASE DE LEITE PRODUZIDO A PARTIR DE VEGETAIS E ADICIONADOS DE GORDURA LÁCTEA",UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,PB,BR,FRANCISCA MOISÉS DE SOUSA; KAMILA DE LIMA SANTOS; MARIO EDUARDO RANGEL MOREIRA CAVALCANTI MATA; MARIA ELITA MARTINS DUARTE,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,,,UFCG,PB,,A23G 9/04,,,A23G 9/04,,,FRANCISCA MOISÉS DE SOUSA,KAMILA DE LIMA SANTOS; MARIO EDUARDO RANGEL MOREIRA CAVALCANTI MATA; MARIA ELITA MARTINS DUARTE
ID18346,09/08/2022,Patente,2692,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001666-3,28/01/2021,,,A01N 63/30; A01N 31/04; A01N 35/02; A01N 31/00; A01N 31/06; A01N 27/00; A01P 3/00,A01N 63/30; A01N 31/04; A01N 35/02; A01N 31/00; A01N 31/06; A01N 27/00,BIOFUNGICIDA A BASE DO FUNGO MUSCODOR SP. PARA O CONTROLE DE PODRIDÕES EM FRUTOS EMBALADOS,UNIVERSIDADE FEDERAL DE LAVRAS; LALLEMAND SOLUÇÕES AGROBIOLÓGICAS LTDA,MG; MG,BR; BR,LARISSA MAIA DE OLIVEIRA; JORGE TEODORO DE SOUZA; FERNANDO PEREIRA MONTEIRO; ALAN WILLIAN VILELA POMELLA; MÁRCIO POZZOBON PEDROSO,UNIVERSIDADE FEDERAL DE LAVRAS,LALLEMAND SOLUÇÕES AGROBIOLÓGICAS LTDA,,UFLA,MG,MG,A01N 63/30,A01N 31/04,A01N 35/02; A01N 31/00; A01N 31/06; A01N 27/00,A01N 63/30,A01N 31/04,A01N 35/02; A01N 31/00; A01N 31/06; A01N 27/00; A01P 3/00,LARISSA MAIA DE OLIVEIRA,JORGE TEODORO DE SOUZA; FERNANDO PEREIRA MONTEIRO; ALAN WILLIAN VILELA POMELLA; MÁRCIO POZZOBON PEDROSO
ID18406,16/08/2022,Patente,2693,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001680-9,29/01/2021,,,A23L 25/00,A23L 25/30,FARINHA DA TORTA DE SEMENTE DE MARACUJÁ PARA APLICAÇÃO EM PRODUTOS ALIMENTÍCIOS FUNCIONAIS,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,BR,GERLANE SOUZA DE LIMA; THAYZA CHRISTINA MONTENEGRO STAMFORD; FRANCISCO HUMBERTO XAVIER JUNIOR,UNIVERSIDADE FEDERAL DE PERNAMBUCO,,,UFPE,PE,,A23L 25/30,,,A23L 25/00,,,GERLANE SOUZA DE LIMA,THAYZA CHRISTINA MONTENEGRO STAMFORD; FRANCISCO HUMBERTO XAVIER JUNIOR
ID18407,16/08/2022,Patente,2693,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 001681-7,29/01/2021,,,C01D 1/20; C04B 18/04; C02F 1/30,,MATERIAL ÁLCALI-ATIVADO TERNÁRIO PRODUZIDO A PARTIR DE RESÍDUOS COM PROPRIEDADES FOTOCATALÍTICAS E DESCONTAMINANTES,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,MG,BR,AUGUSTO CESAR DA SILVA BEZERRA; DOMINGOS SÁVIO DE RESENDE; PRISCILA SOUZA MACIEL; PAULO ROBERTO RIBEIRO SOARES JUNIOR; THIAGO HENRIQUE SILVA,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,,,CEFET-MG,MG,,,,,C01D 1/20,C04B 18/04,C02F 1/30,AUGUSTO CESAR DA SILVA BEZERRA,DOMINGOS SÁVIO DE RESENDE; PRISCILA SOUZA MACIEL; PAULO ROBERTO RIBEIRO SOARES JUNIOR; THIAGO HENRIQUE SILVA
