data_publicacao,diretoria,numero_revista,codigo,titulo,numero,data_deposito,data_prioridade,cod_prioridade,classif_internacion,classif_nacion,titulo_inid,titular_nome,titular_uf,titular_pais,inventor_nome,titular_1,titular_parceiros1,titular_parceiros2,titular_abrev,titular_uf1,titular_uf2,inventor_1,inventor_outros,classif_nac1,classif_nac2,classif_nac3,classif_internac1,classif_internac2,classif_internac3
24/01/2023,Patente,2716,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 20 2021 013864-0,14/07/2021,,,C25B 3/00,C25B 3/00,"MÉTODO DE ELETROESTIMULAÇÃO POR CORRENTE ALTERNADA APLICADO  A BIOPROCESSOS PARA O AUMENTO E MELHORIA DAS CARACTERÍSTICAS FUNCIONAIS DA PRODUÇÃO DE BIOATIVOS, ETANOL E/OU BEBIDAS",UNIVERSIDADE FEDERAL DA BAHIA,BA,BR,RODRIGO MIRANDA PIRES SANTOS; GUSTAVO MIRANDA PIRES SANTOS; JACSON NUNES DOS SANTOS; PEDRO JORGE LOURO CRUGEIRA; FABIO ALEXANDRE CHINALIA; JOSILENE BORGES TORRES LIMA MATOS; PAULO FERNANDO DE ALMEIDA,UNIVERSIDADE FEDERAL DA BAHIA,,,UFBA,BA,,RODRIGO MIRANDA PIRES SANTOS,GUSTAVO MIRANDA PIRES SANTOS; JACSON NUNES DOS SANTOS; PEDRO JORGE LOURO CRUGEIRA; FABIO ALEXANDRE CHINALIA; JOSILENE BORGES TORRES LIMA MATOS; PAULO FERNANDO DE ALMEIDA,C25B 3/00,,,C25B 3/00,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014119-0,19/07/2021,,,A47J 47/00,,TÁBUA DE CORTE DOBRÁVEL,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,RS,BR,CASSIANO PINZON,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,,,IFSUL,RS,,CASSIANO PINZON,,,,,A47J 47/00,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014125-5,19/07/2021,,,C05G 5/00,C05G 5/00,PLANTA INDUSTRIAL PARA A PRODUÇÃO DE UM FERTILIZANTE ORGANOMINERAL,INSTITUTO FEDERAL CATARINENSE,SC,BR,MÁRIO LETTIERI TEIXEIRA; GERSON LUIZ DILDA; FABRICIO GNOATTO; CHRISTIAN ANTÔNIO DOS SANTOS,INSTITUTO FEDERAL CATARINENSE,,,IFC,SC,,MÁRIO LETTIERI TEIXEIRA,GERSON LUIZ DILDA; FABRICIO GNOATTO; CHRISTIAN ANTÔNIO DOS SANTOS,C05G 5/00,,,C05G 5/00,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014160-3,19/07/2021,,,C12N 15/63; C12N 15/09; C12N 15/82; C12N 15/29,,MÉTODO PARA MODIFICAR A MORFOLOGIA DAS FOLHAS DE PLANTAS E USOS,UNIVERSIDADE FEDERAL DE VIÇOSA,MG,BR,AGUSTIN ZSÖGÖN; JULIENE DOS REIS MOREIRA; LÁZARO EUSTÁQUIO PEREIRA PERES; MARIA MAGDALENA ROSSI,UNIVERSIDADE FEDERAL DE VIÇOSA,,,UFV,MG,,AGUSTIN ZSÖGÖN,JULIENE DOS REIS MOREIRA; LÁZARO EUSTÁQUIO PEREIRA PERES; MARIA MAGDALENA ROSSI,,,,C12N 15/63,C12N 15/09,C12N 15/82; C12N 15/29
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014199-9,20/07/2021,,,B63B 27/16,B63B 27/16,DISPOSITIVO PARA CAPTURA DE CABOS DE ENERGIA DE MÉDIA TENSÃO PARA ALIMENTAÇÃO DE NAVIOS ATRACADOS EM PORTOS E TERMINAIS PORTUÁRIOS,"UNIVERSIDADE FEDERAL FLUMINENSE; INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ; MOSCHEN & OLIVEIRA SOLUÇÕES AMBIENTAIS LTDA-ME; :       EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES",RJ; RJ; RJ; RJ; SC; ES; RJ,BR; BR; BR; BR; BR; BR; BR,ANDRESA RODRIGUES DE OLIVEIRA; NEWTON NARCISO PEREIRA; CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES,UNIVERSIDADE FEDERAL FLUMINENSE,"INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ",MOSCHEN & OLIVEIRA SOLUÇÕES AMBIENTAIS LTDA-ME; :       EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES,UFF,RJ,RJ; RJ; RJ; SC; ES; RJ,ANDRESA RODRIGUES DE OLIVEIRA,NEWTON NARCISO PEREIRA; CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES,B63B 27/16,,,B63B 27/16,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014200-6,20/07/2021,,,B63B 35/44; H02J 9/00,B63B 35/44; H02J 9/00,SISTEMA FLUTUANTE DO TIPO BARCAÇA PARA CONEXÃO ENTRE O FORNECIMENTO DE ENERGIA ELÉTRICA EM TERRA E EMBARCAÇÕES ATRACADAS EM PORTOS E TERMINAIS PORTUÁRIOS,"UNIVERSIDADE FEDERAL FLUMINENSE; MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA.; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ,; EULER SÁNCHEZ OCAMPO",RJ; RJ; SC; ES; RJ; RJ; RJ,BR; BR; BR; BR; BR; BR; BR,NEWTON NARCISO PEREIRA; CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,UNIVERSIDADE FEDERAL FLUMINENSE,MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA.,"OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ,; EULER SÁNCHEZ OCAMPO",UFF,RJ,RJ; SC; ES; RJ; RJ; RJ,NEWTON NARCISO PEREIRA,CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,B63B 35/44,H02J 9/00,,B63B 35/44,H02J 9/00,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014232-4,20/07/2021,,,G01M 13/028; G01J 5/00; G01J 5/02; G01M 99/00,G01M 13/028; G01J 5/0003; G01J 5/0066; G01J 5/025; G01M 99/002,ANALISADOR MODULAR DE VIBRAÇÕES E TEMPERATURA PARA MANUTENÇÃO  PREDITIVA DE MÁQUINAS ROTATIVAS,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,PB,BR,RICHARD SENKO; SÁVIO MATEUS FERREIRA PESSOA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,,,UFCG,PB,,RICHARD SENKO,SÁVIO MATEUS FERREIRA PESSOA,G01M 13/028,G01J 5/0003,G01J 5/0066; G01J 5/025; G01M 99/002,G01M 13/028,G01J 5/00,G01J 5/02; G01M 99/00
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014282-0,20/07/2021,,,A61K 47/10; A61K 31/05; A61P 33/02,,HIDROGEL TERMORREVERSÍVEL CONTENDO CARVACROL COM AÇÃO ANTILEISHMANIA,UNIVERSIDADE FEDERAL DE SERGIPE,SE,BR,ROGÉRIA DE SOUZA NUNES; AMANDA MENDONÇA BARROS COSTA; AUDREY ROUSE SOARES TAVARES SILVA; ANA AMÉLIA MOREIRA LIRA; RICARDO SCHER; JÚLIA FERNANDES DE OLIVEIRA NERY; VICTOR HUGO VITORINO SARMENTO,UNIVERSIDADE FEDERAL DE SERGIPE,,,UFS,SE,,ROGÉRIA DE SOUZA NUNES,AMANDA MENDONÇA BARROS COSTA; AUDREY ROUSE SOARES TAVARES SILVA; ANA AMÉLIA MOREIRA LIRA; RICARDO SCHER; JÚLIA FERNANDES DE OLIVEIRA NERY; VICTOR HUGO VITORINO SARMENTO,,,,A61K 47/10,A61K 31/05,A61P 33/02
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014283-9,20/07/2021,,,H01H 85/02; H01H 85/54,H01H 85/02; H01H 85/54,DISPOSITIVO DE DESLIGAMENTO MULTIFÁSICO DE REDE DE DISTRIBUIÇÃO ACIONADO PELA EJEÇÃO DE CARTUCHO EM CHAVES FUSÍVEIS,UNIVERSIDADE FEDERAL DE SERGIPE,SE,BR,TARSO VILELA FERREIRA; GUSTAVO ARAGAO RODRIGUES; BRUNO VINÍCIUS SILVEIRA ARAÚJO,UNIVERSIDADE FEDERAL DE SERGIPE,,,UFS,SE,,TARSO VILELA FERREIRA,GUSTAVO ARAGAO RODRIGUES; BRUNO VINÍCIUS SILVEIRA ARAÚJO,H01H 85/02,H01H 85/54,,H01H 85/02,H01H 85/54,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014300-2,20/07/2021,,,A01N 63/20,A01N 63/20,MÉTODO DE PREPARO DE SUSPENSÃO BACTERIANA INATIVADA PARA O CONTROLE DA MANCHA BACTERIANA DO TOMATEIRO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,MG,BR,NILVANIRA DONIZETE TEBALDI; GISLAINE NASCIMENTO VIEIRA DE SÁ; LUCIANA NUNES GONTIJO; LARA CAROLINE BORGES MOREIRA MOTA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,,,UFU,MG,,NILVANIRA DONIZETE TEBALDI,GISLAINE NASCIMENTO VIEIRA DE SÁ; LUCIANA NUNES GONTIJO; LARA CAROLINE BORGES MOREIRA MOTA,A01N 63/20,,,A01N 63/20,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014341-0,21/07/2021,,,A47B 17/00; A47B 96/00; A61L 2/10; A61L 9/20,A47B 17/00; A47B 96/00; A61L 2/10; A61L 9/20; A61L 2202/11,MESA DE ESTUDO AUTO ESTERILIZÁVEL POR LUZ ULTRAVIOLETA,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,RS,BR,CASSIANO PINZON; EMANUELLA LUNELLI FERRARI; GUSTAVO SALVADOR XAVIER,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,,,IFSUL,RS,,CASSIANO PINZON,EMANUELLA LUNELLI FERRARI; GUSTAVO SALVADOR XAVIER,A47B 17/00,A47B 96/00,A61L 2/10; A61L 9/20; A61L 2202/11,A47B 17/00,A47B 96/00,A61L 2/10; A61L 9/20
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014359-2,21/07/2021,,,A61K 8/06; A61K 8/92; A61Q 19/00; A61Q 17/00,A61K 8/062; A61K 8/922; A61Q 19/00; A61Q 17/005,SISTEMAS DISPERSOS E NANODISPERSOS OZONIZADOS PARA APLICAÇÃO TÓPICA NA PELE E MUCOSAS,UNIVERSIDADE FEDERAL DE ALFENAS - UNIFAL-MG,MG,BR,MATEUS FREIRE LEITE; ANDRESSA REIS PASSOS; LUIZ CARLOS DO NASCIMENTO; PATRÍCIA LUNARDELLI NEGREIROS DE CARVALHO,UNIVERSIDADE FEDERAL DE ALFENAS - UNIFAL-MG,,,UNIFAL-MG,MG,,MATEUS FREIRE LEITE,ANDRESSA REIS PASSOS; LUIZ CARLOS DO NASCIMENTO; PATRÍCIA LUNARDELLI NEGREIROS DE CARVALHO,A61K 8/062,A61K 8/922,A61Q 19/00; A61Q 17/005,A61K 8/06,A61K 8/92,A61Q 19/00; A61Q 17/00
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014363-0,21/07/2021,,,A23L 19/00,A23L 19/01,OBTENÇÃO DO PÓ DA POLPA DO NONI (MORINDA CITRIFOLIA L.) ATRAVÉS DA SECAGEM NO LEITO DE JORRO,UNIVERSIDADE FEDERAL DE PERNAMBUCO; UNIVERSIDADE FEDERAL DA PARAÍBA; UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),PE; PB; PB,BR; BR; BR,BÁRBARA FREIRE DE OLIVEIRA; MAURÍCIO ALVES DA MOTTA SOBRINHO; JOSILENE DE ASSIS CAVALCANTE; NAGEL ALVES COSTA; JÉSSICA KELLY DA SILVA NEGREIROS; TAMIRES DOS SANTOS PEREIRA,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UNIVERSIDADE FEDERAL DA PARAÍBA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFPE,PE,PB; PB,BÁRBARA FREIRE DE OLIVEIRA,MAURÍCIO ALVES DA MOTTA SOBRINHO; JOSILENE DE ASSIS CAVALCANTE; NAGEL ALVES COSTA; JÉSSICA KELLY DA SILVA NEGREIROS; TAMIRES DOS SANTOS PEREIRA,A23L 19/01,,,A23L 19/00,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014370-3,21/07/2021,,,G01N 27/30; G01N 33/22,G01N 27/308; G01N 33/227,SENSOR ELETROQUÍMICO PARA ANÁLISE DE RESÍDUOS DE DISPARO DE ARMA DE FOGO,UNIVERSIDADE FEDERAL DE UBERLÂNDIA; FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE MINAS GERAIS - FAPEMIG; SUPERINTENDÊNCIA DA POLÍCIA TÉCNICO-CIENTÍFICA DO ESTADO DE SÃO PAULO-SPTC,MG; MG; SP,BR; BR; BR,RODRIGO ALEJANDRO ABARZA MUNOZ; SILVIA VAZ FERNANDES DE CASTRO; RODRIGO HENRIQUE DE OLIVEIRA MONTES; EDUARDO MATHIAS RICHTER; JIAN FELIPE DA SILVA PEREIRA; RAFAEL MELO CARDOSO; RAQUEL GOMES DA ROCHA,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE MINAS GERAIS - FAPEMIG,SUPERINTENDÊNCIA DA POLÍCIA TÉCNICO-CIENTÍFICA DO ESTADO DE SÃO PAULO-SPTC,UFU,MG,MG; SP,RODRIGO ALEJANDRO ABARZA MUNOZ,SILVIA VAZ FERNANDES DE CASTRO; RODRIGO HENRIQUE DE OLIVEIRA MONTES; EDUARDO MATHIAS RICHTER; JIAN FELIPE DA SILVA PEREIRA; RAFAEL MELO CARDOSO; RAQUEL GOMES DA ROCHA,G01N 27/308,G01N 33/227,,G01N 27/30,G01N 33/22,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014391-6,21/07/2021,,,A23L 27/14,A23L 27/14,"PRODUÇÃO DE PIMENTA VERMELHA TIPO ""BIQUINHO"" (CAPSICUM  CHINENSE JACQ.) EM PÓ",UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB; INSTITUTO FEDERAL DE ALAGOAS,PB; AL,BR; BR,RODRIGO LEITE MOURA; ROSSANA MARIA FEITOSA DE FIGUEIRÊDO; ALEXANDRE JOSÉ DE MELO QUEIROZ; PEDRO FRANCISCO DO REGO JÚNIOR,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE - PB,INSTITUTO FEDERAL DE ALAGOAS,,UFCG,PB,AL,RODRIGO LEITE MOURA,ROSSANA MARIA FEITOSA DE FIGUEIRÊDO; ALEXANDRE JOSÉ DE MELO QUEIROZ; PEDRO FRANCISCO DO REGO JÚNIOR,A23L 27/14,,,A23L 27/14,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014395-9,21/07/2021,,,G06Q 50/06,G06Q 50/06,METODOLOGIA PARA ESTIMATIVA DE VARIÁVEIS HIDRÁULICAS EM SISTEMA ELEVATÓRIO NÃO INSTRUMENTADO,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,BR,WELITOM TTATOM PEREIRA DA SILVA; PAULO EDUARDO GONÇALVES DE OLIVEIRA,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,,,UFMT,MT,,WELITOM TTATOM PEREIRA DA SILVA,PAULO EDUARDO GONÇALVES DE OLIVEIRA,G06Q 50/06,,,G06Q 50/06,,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014412-2,22/07/2021,,,B63B 35/44; H02J 9/00,B63B 35/44; H02J 9/00,SISTEMA FLUTUANTE E ESTACIONÁRIO PARA ACONDICIONAMENTO DE EQUIPAMENTOS AUXILIARES DO FORNECIMENTO DE ENERGIA ELÉTRICA A NAVIOS ATRACADOS EM PORTOS E TERMINAIS  PORTUÁRIOS,"UNIVERSIDADE FEDERAL FLUMINENSE; INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ; MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA.; EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES",RJ; RJ; RJ; RJ; SC; ES; RJ,BR; BR; BR; BR; BR; BR; BR,NEWTON NARCISO PEREIRA; CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,UNIVERSIDADE FEDERAL FLUMINENSE,"INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ",MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA.; EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES,UFF,RJ,RJ; RJ; RJ; SC; ES; RJ,NEWTON NARCISO PEREIRA,CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,B63B 35/44,H02J 9/00,,B63B 35/44,H02J 9/00,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014478-5,22/07/2021,,,B01D 11/04; C07C 403/24,B01D 11/0403; B01D 11/0407; B01D 11/0492; C07C 403/24,CADEIA DE PROCESSO EM PEQUENA E GRANDE ESCALA PARA OBTENÇÃO DE ÓLEO RICO EM CAROTENOIDES DE TUCUMÃ-DO-PARÁ (ASTROCARYUM VULGARE MART.) COM FLUIDO SUPERCRÍTICO,UNIVERSIDADE FEDERAL DO PARÁ,PA,BR,EDUARDO GAMA ORTIZ MENEZES; JHONATAS RODRIGUES BARBOSA; FLAVIA CRISTINA SEABRA PIRES; LETÍCIA MARIA MARTINS SIQUEIRA; RAUL NUNES DE CARVALHO JÚNIOR,UNIVERSIDADE FEDERAL DO PARÁ,,,UFPA,PA,,EDUARDO GAMA ORTIZ MENEZES,JHONATAS RODRIGUES BARBOSA; FLAVIA CRISTINA SEABRA PIRES; LETÍCIA MARIA MARTINS SIQUEIRA; RAUL NUNES DE CARVALHO JÚNIOR,B01D 11/0403,B01D 11/0407,B01D 11/0492; C07C 403/24,B01D 11/04,C07C 403/24,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014490-4,23/07/2021,,,B67B 7/44; B25F 1/04; B67B 7/58,B67B 7/44; B25F 1/04,REMOVEDOR DE TAMPA DE BEBIDA ENLATADA,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,RS,BR,CASSIANO PINZON,INSTITUTO FEDERAL SUL-RIO-GRANDENSE,,,IFSUL,RS,,CASSIANO PINZON,,B67B 7/44,B25F 1/04,,B67B 7/44,B25F 1/04,B67B 7/58
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014586-2,23/07/2021,,,D01D 5/06; D01D 5/38; D01D 5/22; D01D 5/084; H05B 6/14,D01D 5/06; D01D 5/38; D01D 5/22; D01D 5/084; H05B 6/14,SISTEMA DE AQUECIMENTO PARA SER ACOPLADO AO EQUIPAMENTO DE FIAÇÃO POR SOPRO EM SOLUÇÃO PARA OBTENÇÃO DE NANO E MICROFIBRAS,UNIVERSIDADE FEDERAL FLUMINENSE,RJ,BR,LIZ CONTINO VIANNA DE AGUIAR; GERALDINE NANCY RODRIGUEZ PEREA; BONIFÁCIO DE OLIVEIRA FIALHO; MARIANA BIANCHINI SILVA; NEWTON NARCISO PEREIRA; LETÍCIA VITORAZI,UNIVERSIDADE FEDERAL FLUMINENSE,,,UFF,RJ,,LIZ CONTINO VIANNA DE AGUIAR,GERALDINE NANCY RODRIGUEZ PEREA; BONIFÁCIO DE OLIVEIRA FIALHO; MARIANA BIANCHINI SILVA; NEWTON NARCISO PEREIRA; LETÍCIA VITORAZI,D01D 5/06,D01D 5/38,D01D 5/22; D01D 5/084; H05B 6/14,D01D 5/06,D01D 5/38,D01D 5/22; D01D 5/084; H05B 6/14
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014596-0,24/07/2021,,,H01H 1/38; B63B 22/00,,SISTEMA FLUTUANTE DO TIPO MONOBÓIA PARA CONEXÃO ENTRE O FORNECIMENTO DE ENERGIA ELÉTRICA EM TERRA E EMBARCAÇÕES ATRACADAS EM PORTOS E TERMINAIS PORTUÁRIOS,"UNIVERSIDADE FEDERAL FLUMINENSE; INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ; MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA; EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES",RJ; RJ; RJ; RJ; SC; ES; RJ,BR; BR; BR; BR; BR; BR; BR,NEWTON NARCISO PEREIRA; CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,UNIVERSIDADE FEDERAL FLUMINENSE,"INSTITUTO FEDERAL DE EDUCACAO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO - IFRJ",MOSCHEN & OLIVEIRA SOLUCOES AMBIENTAIS LTDA; EULER SÁNCHEZ OCAMPO; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES,UFF,RJ,RJ; RJ; RJ; SC; ES; RJ,NEWTON NARCISO PEREIRA,CONNY CERAI FERREIRA; ÉRIC DE OLIVEIRA GABRIEL; FERNANDO VITOR DE ABREU MOSCHEN; EULER SÁNCHEZ OCAMPO; LEONARDO DE CARVALHO VIDAL; OSVALDO AGRIPINO DE CASTRO JUNIOR; CLAUDIO IORIO TESSARI; JORGE MOREIRA CALDAS FERNANDES; ANDRESA RODRIGUES DE OLIVEIRA,,,,H01H 1/38,B63B 22/00,
31/01/2023,Patente,2717,3.1,Publicação do Pedido de Patente ou de Certificado de Adição de Invenção,BR 10 2021 014827-6,28/07/2021,,,A61K 36/04; B82Y 5/00; C07K 14/405; C08G 18/42,A61K 36/04; B82Y 5/00; C07K 14/405; C08J 2331/04; C08G 18/4277,PROCESSO PRODUTIVO DE NANOPARTÍCULAS POLIMÉRICAS DE R- FICOERITRINA E PRODUTOS RESULTANTES COM POTENCIAL TERAPÊUTICO E DIAGNÓSTICO CONTRA O CÂNCER,UNIVERSIDADE FEDERAL DO CEARÁ; UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB,CE; CE,BR; BR,IVANILDO JOSÉ DA SILVA JUNIOR; JOSIMAR DE OLIVEIRA ELOY; RAQUEL PETRILLI ELOY; ACRISIO JOSÉ UCHÔA BASTOS FILHO; KARINA ALEXANDRE BARROS NOGUEIRA; MÁRJORY LIMA HOLANDA ARAÚJO; JÉSSICA ROBERTA PEREIRA MARTINS; CLÁUDIA DO Ó PESSOA,UNIVERSIDADE FEDERAL DO CEARÁ,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB,,UFC,CE,CE,IVANILDO JOSÉ DA SILVA JUNIOR,JOSIMAR DE OLIVEIRA ELOY; RAQUEL PETRILLI ELOY; ACRISIO JOSÉ UCHÔA BASTOS FILHO; KARINA ALEXANDRE BARROS NOGUEIRA; MÁRJORY LIMA HOLANDA ARAÚJO; JÉSSICA ROBERTA PEREIRA MARTINS; CLÁUDIA DO Ó PESSOA,A61K 36/04,B82Y 5/00,C07K 14/405; C08J 2331/04; C08G 18/4277,A61K 36/04,B82Y 5/00,C07K 14/405; C08G 18/42
